image_path,age,age_category,class,gender,ethnicity
85_1_0_20170110183129402.jpg.chip.jpg,85,"(80, 90]",8,1,0.0
74_0_2_20170105174417462.jpg.chip.jpg,74,"(70, 80]",7,0,2.0
45_0_1_20170111200809203.jpg.chip.jpg,45,"(40, 50]",4,0,1.0
53_1_0_20170110122530359.jpg.chip.jpg,53,"(50, 60]",5,1,0.0
35_1_0_20170120134033334.jpg.chip.jpg,35,"(30, 40]",3,1,0.0
47_0_2_20170116184928912.jpg.chip.jpg,47,"(40, 50]",4,0,2.0
28_1_2_20170116172433974.jpg.chip.jpg,28,"(20, 30]",2,1,2.0
84_1_0_20170120225859818.jpg.chip.jpg,84,"(80, 90]",8,1,0.0
8_1_0_20170109204516373.jpg.chip.jpg,8,"(0, 10]",0,1,0.0
36_0_1_20170112213546077.jpg.chip.jpg,36,"(30, 40]",3,0,1.0
19_1_2_20170104021632526.jpg.chip.jpg,19,"(10, 20]",1,1,2.0
6_1_0_20170109202302115.jpg.chip.jpg,6,"(0, 10]",0,1,0.0
14_0_3_20170104225245755.jpg.chip.jpg,14,"(10, 20]",1,0,3.0
61_0_0_20170117174636574.jpg.chip.jpg,61,"(60, 70]",6,0,0.0
78_0_0_20170111221844550.jpg.chip.jpg,78,"(70, 80]",7,0,0.0
55_0_0_20170117190004928.jpg.chip.jpg,55,"(50, 60]",5,0,0.0
13_1_1_20170109203928107.jpg.chip.jpg,13,"(10, 20]",1,1,1.0
50_0_1_20170117184611832.jpg.chip.jpg,50,"(40, 50]",4,0,1.0
28_1_2_20170116192305668.jpg.chip.jpg,28,"(20, 30]",2,1,2.0
88_0_1_20170116144533236.jpg.chip.jpg,88,"(80, 90]",8,0,1.0
29_1_1_20170113012341792.jpg.chip.jpg,29,"(20, 30]",2,1,1.0
30_0_4_20170104170526912.jpg.chip.jpg,30,"(20, 30]",2,0,4.0
54_0_3_20170119210122240.jpg.chip.jpg,54,"(50, 60]",5,0,3.0
62_0_3_20170109015431667.jpg.chip.jpg,62,"(60, 70]",6,0,3.0
9_0_0_20170110220411186.jpg.chip.jpg,9,"(0, 10]",0,0,0.0
11_1_0_20170109204030951.jpg.chip.jpg,11,"(10, 20]",1,1,0.0
28_0_1_20170113180639429.jpg.chip.jpg,28,"(20, 30]",2,0,1.0
60_0_0_20170117135052544.jpg.chip.jpg,60,"(50, 60]",5,0,0.0
55_1_0_20170117143101420.jpg.chip.jpg,55,"(50, 60]",5,1,0.0
49_1_0_20170110154336582.jpg.chip.jpg,49,"(40, 50]",4,1,0.0
8_1_0_20170109201107015.jpg.chip.jpg,8,"(0, 10]",0,1,0.0
50_0_3_20170119205237303.jpg.chip.jpg,50,"(40, 50]",4,0,3.0
60_0_0_20170120221518539.jpg.chip.jpg,60,"(50, 60]",5,0,0.0
11_1_4_20170103212554964.jpg.chip.jpg,11,"(10, 20]",1,1,4.0
29_1_1_20170112235118232.jpg.chip.jpg,29,"(20, 30]",2,1,1.0
50_1_1_20170112235535579.jpg.chip.jpg,50,"(40, 50]",4,1,1.0
48_1_0_20170117154722170.jpg.chip.jpg,48,"(40, 50]",4,1,0.0
15_1_3_20170117142502538.jpg.chip.jpg,15,"(10, 20]",1,1,3.0
75_0_0_20170111201623183.jpg.chip.jpg,75,"(70, 80]",7,0,0.0
28_1_2_20170116165553955.jpg.chip.jpg,28,"(20, 30]",2,1,2.0
43_1_3_20170109132235319.jpg.chip.jpg,43,"(40, 50]",4,1,3.0
15_0_1_20170113180633029.jpg.chip.jpg,15,"(10, 20]",1,0,1.0
45_0_0_20170117174733520.jpg.chip.jpg,45,"(40, 50]",4,0,0.0
40_0_1_20170116143000824.jpg.chip.jpg,40,"(30, 40]",3,0,1.0
37_1_3_20170119202521964.jpg.chip.jpg,37,"(30, 40]",3,1,3.0
50_1_1_20170117133207717.jpg.chip.jpg,50,"(40, 50]",4,1,1.0
90_0_0_20170111210545876.jpg.chip.jpg,90,"(80, 90]",8,0,0.0
76_0_2_20170105174825693.jpg.chip.jpg,76,"(70, 80]",7,0,2.0
74_1_0_20170120225441633.jpg.chip.jpg,74,"(70, 80]",7,1,0.0
58_0_0_20170109013800693.jpg.chip.jpg,58,"(50, 60]",5,0,0.0
47_0_0_20170117135913231.jpg.chip.jpg,47,"(40, 50]",4,0,0.0
76_0_0_20170116233204210.jpg.chip.jpg,76,"(70, 80]",7,0,0.0
58_0_0_20170111201757951.jpg.chip.jpg,58,"(50, 60]",5,0,0.0
16_0_0_20170110232647979.jpg.chip.jpg,16,"(10, 20]",1,0,0.0
45_0_0_20170117155728441.jpg.chip.jpg,45,"(40, 50]",4,0,0.0
13_1_0_20170109201711197.jpg.chip.jpg,13,"(10, 20]",1,1,0.0
86_0_2_20170112224559130.jpg.chip.jpg,86,"(80, 90]",8,0,2.0
5_1_0_20170109205316524.jpg.chip.jpg,5,"(0, 10]",0,1,0.0
16_1_0_20170109213440225.jpg.chip.jpg,16,"(10, 20]",1,1,0.0
40_0_0_20170117203818313.jpg.chip.jpg,40,"(30, 40]",3,0,0.0
30_1_0_20170117135302551.jpg.chip.jpg,30,"(20, 30]",2,1,0.0
20_0_1_20170113132343593.jpg.chip.jpg,20,"(10, 20]",1,0,1.0
53_1_0_20170109220402884.jpg.chip.jpg,53,"(50, 60]",5,1,0.0
28_1_0_20170116165656582.jpg.chip.jpg,28,"(20, 30]",2,1,0.0
62_0_0_20170112222131322.jpg.chip.jpg,62,"(60, 70]",6,0,0.0
65_0_0_20170111200641250.jpg.chip.jpg,65,"(60, 70]",6,0,0.0
70_1_0_20170120133535645.jpg.chip.jpg,70,"(60, 70]",6,1,0.0
30_1_2_20170116192643744.jpg.chip.jpg,30,"(20, 30]",2,1,2.0
29_1_0_20170116214325947.jpg.chip.jpg,29,"(20, 30]",2,1,0.0
37_1_0_20170104183404469.jpg.chip.jpg,37,"(30, 40]",3,1,0.0
6_1_0_20170109201628566.jpg.chip.jpg,6,"(0, 10]",0,1,0.0
62_0_0_20170111211200517.jpg.chip.jpg,62,"(60, 70]",6,0,0.0
4_1_4_20170103210522819.jpg.chip.jpg,4,"(0, 10]",0,1,4.0
51_1_0_20170117160938079.jpg.chip.jpg,51,"(50, 60]",5,1,0.0
37_0_1_20170117164255088.jpg.chip.jpg,37,"(30, 40]",3,0,1.0
52_1_0_20170104184406094.jpg.chip.jpg,52,"(50, 60]",5,1,0.0
30_1_2_20170116163458646.jpg.chip.jpg,30,"(20, 30]",2,1,2.0
15_1_4_20170104005847968.jpg.chip.jpg,15,"(10, 20]",1,1,4.0
44_0_0_20170104205257195.jpg.chip.jpg,44,"(40, 50]",4,0,0.0
45_0_3_20170119201729135.jpg.chip.jpg,45,"(40, 50]",4,0,3.0
36_0_1_20170113134421145.jpg.chip.jpg,36,"(30, 40]",3,0,1.0
52_0_1_20170113184703751.jpg.chip.jpg,52,"(50, 60]",5,0,1.0
5_1_0_20170109191946614.jpg.chip.jpg,5,"(0, 10]",0,1,0.0
64_1_0_20170110131514547.jpg.chip.jpg,64,"(60, 70]",6,1,0.0
36_0_0_20170105171802956.jpg.chip.jpg,36,"(30, 40]",3,0,0.0
36_1_3_20170119191859753.jpg.chip.jpg,36,"(30, 40]",3,1,3.0
52_1_0_20170104210038027.jpg.chip.jpg,52,"(50, 60]",5,1,0.0
17_1_4_20170104001810179.jpg.chip.jpg,17,"(10, 20]",1,1,4.0
52_0_0_20170116192914190.jpg.chip.jpg,52,"(50, 60]",5,0,0.0
8_0_3_20161220222824203.jpg.chip.jpg,8,"(0, 10]",0,0,3.0
64_0_0_20170104185632214.jpg.chip.jpg,64,"(60, 70]",6,0,0.0
53_1_0_20170116200916159.jpg.chip.jpg,53,"(50, 60]",5,1,0.0
35_1_1_20170117194931418.jpg.chip.jpg,35,"(30, 40]",3,1,1.0
47_1_0_20170117140025374.jpg.chip.jpg,47,"(40, 50]",4,1,0.0
37_1_2_20170105172724340.jpg.chip.jpg,37,"(30, 40]",3,1,2.0
60_0_3_20170119203850894.jpg.chip.jpg,60,"(50, 60]",5,0,3.0
13_1_0_20170109214402325.jpg.chip.jpg,13,"(10, 20]",1,1,0.0
67_0_1_20170117185950062.jpg.chip.jpg,67,"(60, 70]",6,0,1.0
30_0_3_20170119195729476.jpg.chip.jpg,30,"(20, 30]",2,0,3.0
65_1_0_20170120224801168.jpg.chip.jpg,65,"(60, 70]",6,1,0.0
36_1_0_20170117183244102.jpg.chip.jpg,36,"(30, 40]",3,1,0.0
60_0_0_20170111171747538.jpg.chip.jpg,60,"(50, 60]",5,0,0.0
83_0_0_20170111221828238.jpg.chip.jpg,83,"(80, 90]",8,0,0.0
55_0_3_20170119154102401.jpg.chip.jpg,55,"(50, 60]",5,0,3.0
14_1_1_20170112230439326.jpg.chip.jpg,14,"(10, 20]",1,1,1.0
28_1_1_20170117022228379.jpg.chip.jpg,28,"(20, 30]",2,1,1.0
58_0_0_20170111195348887.jpg.chip.jpg,58,"(50, 60]",5,0,0.0
50_0_0_20170113185024040.jpg.chip.jpg,50,"(40, 50]",4,0,0.0
19_0_4_20170103234723267.jpg.chip.jpg,19,"(10, 20]",1,0,4.0
40_1_0_20170117135406232.jpg.chip.jpg,40,"(30, 40]",3,1,0.0
7_0_4_20161221201748793.jpg.chip.jpg,7,"(0, 10]",0,0,4.0
29_1_0_20170104021759835.jpg.chip.jpg,29,"(20, 30]",2,1,0.0
58_0_3_20170119211544361.jpg.chip.jpg,58,"(50, 60]",5,0,3.0
36_1_1_20170112224156660.jpg.chip.jpg,36,"(30, 40]",3,1,1.0
9_0_1_20170110224349623.jpg.chip.jpg,9,"(0, 10]",0,0,1.0
56_0_0_20170109012703197.jpg.chip.jpg,56,"(50, 60]",5,0,0.0
60_1_0_20170110141408280.jpg.chip.jpg,60,"(50, 60]",5,1,0.0
29_1_1_20170116173431601.jpg.chip.jpg,29,"(20, 30]",2,1,1.0
19_1_4_20170103201818104.jpg.chip.jpg,19,"(10, 20]",1,1,4.0
4_1_2_20161219211452533.jpg.chip.jpg,4,"(0, 10]",0,1,2.0
28_1_1_20170113012805025.jpg.chip.jpg,28,"(20, 30]",2,1,1.0
28_0_3_20170119194909970.jpg.chip.jpg,28,"(20, 30]",2,0,3.0
12_0_2_20170105000510274.jpg.chip.jpg,12,"(10, 20]",1,0,2.0
44_1_0_20170116222635275.jpg.chip.jpg,44,"(40, 50]",4,1,0.0
39_1_1_20170116224200976.jpg.chip.jpg,39,"(30, 40]",3,1,1.0
77_1_0_20170120221930573.jpg.chip.jpg,77,"(70, 80]",7,1,0.0
7_0_0_20170110215612275.jpg.chip.jpg,7,"(0, 10]",0,0,0.0
17_1_0_20170109214200825.jpg.chip.jpg,17,"(10, 20]",1,1,0.0
14_0_0_20170110232124117.jpg.chip.jpg,14,"(10, 20]",1,0,0.0
4_0_0_20170110232756133.jpg.chip.jpg,4,"(0, 10]",0,0,0.0
58_0_0_20170109010542295.jpg.chip.jpg,58,"(50, 60]",5,0,0.0
70_0_0_20170117173644159.jpg.chip.jpg,70,"(60, 70]",6,0,0.0
29_0_0_20170117122016549.jpg.chip.jpg,29,"(20, 30]",2,0,0.0
53_0_0_20170117161104318.jpg.chip.jpg,53,"(50, 60]",5,0,0.0
69_1_3_20170109150308256.jpg.chip.jpg,69,"(60, 70]",6,1,3.0
35_0_4_20170117121605150.jpg.chip.jpg,35,"(30, 40]",3,0,4.0
88_1_0_20170120230153314.jpg.chip.jpg,88,"(80, 90]",8,1,0.0
59_1_0_20170110141807087.jpg.chip.jpg,59,"(50, 60]",5,1,0.0
41_0_0_20170104165442057.jpg.chip.jpg,41,"(40, 50]",4,0,0.0
60_1_0_20170110131522551.jpg.chip.jpg,60,"(50, 60]",5,1,0.0
36_0_3_20170119183659343.jpg.chip.jpg,36,"(30, 40]",3,0,3.0
59_1_2_20170109134248584.jpg.chip.jpg,59,"(50, 60]",5,1,2.0
100_1_0_20170112215032192.jpg.chip.jpg,100,"(90, 100]",9,1,0.0
29_0_2_20170116172041615.jpg.chip.jpg,29,"(20, 30]",2,0,2.0
40_1_0_20170117154646262.jpg.chip.jpg,40,"(30, 40]",3,1,0.0
30_1_2_20170116191902270.jpg.chip.jpg,30,"(20, 30]",2,1,2.0
16_0_0_20170110231526097.jpg.chip.jpg,16,"(10, 20]",1,0,0.0
29_0_1_20170117181012475.jpg.chip.jpg,29,"(20, 30]",2,0,1.0
42_1_0_20170105000836339.jpg.chip.jpg,42,"(40, 50]",4,1,0.0
36_0_3_20170104232856875.jpg.chip.jpg,36,"(30, 40]",3,0,3.0
53_1_0_20170110122634608.jpg.chip.jpg,53,"(50, 60]",5,1,0.0
29_1_4_20170103163340489.jpg.chip.jpg,29,"(20, 30]",2,1,4.0
28_0_3_20170119194624019.jpg.chip.jpg,28,"(20, 30]",2,0,3.0
4_1_1_20170109194523891.jpg.chip.jpg,4,"(0, 10]",0,1,1.0
8_0_0_20170103200436055.jpg.chip.jpg,8,"(0, 10]",0,0,0.0
60_0_3_20170119205112264.jpg.chip.jpg,60,"(50, 60]",5,0,3.0
55_0_2_20170112223845572.jpg.chip.jpg,55,"(50, 60]",5,0,2.0
51_1_1_20170112213122309.jpg.chip.jpg,51,"(50, 60]",5,1,1.0
38_1_0_20170117154130828.jpg.chip.jpg,38,"(30, 40]",3,1,0.0
40_1_3_20170119165539693.jpg.chip.jpg,40,"(30, 40]",3,1,3.0
35_1_3_20170104231728913.jpg.chip.jpg,35,"(30, 40]",3,1,3.0
50_0_0_20170109012046787.jpg.chip.jpg,50,"(40, 50]",4,0,0.0
18_0_0_20170110231228322.jpg.chip.jpg,18,"(10, 20]",1,0,0.0
90_0_2_20170111210740854.jpg.chip.jpg,90,"(80, 90]",8,0,2.0
80_0_2_20170116233216420.jpg.chip.jpg,80,"(70, 80]",7,0,2.0
39_1_1_20170113012928648.jpg.chip.jpg,39,"(30, 40]",3,1,1.0
80_1_0_20170110141417728.jpg.chip.jpg,80,"(70, 80]",7,1,0.0
76_1_0_20170110182941342.jpg.chip.jpg,76,"(70, 80]",7,1,0.0
30_1_1_20170117133829099.jpg.chip.jpg,30,"(20, 30]",2,1,1.0
36_1_3_20170119154411650.jpg.chip.jpg,36,"(30, 40]",3,1,3.0
28_0_1_20170117021404561.jpg.chip.jpg,28,"(20, 30]",2,0,1.0
72_0_3_20170105180648062.jpg.chip.jpg,72,"(70, 80]",7,0,3.0
60_1_1_20170110122649846.jpg.chip.jpg,60,"(50, 60]",5,1,1.0
29_0_0_20170117180855986.jpg.chip.jpg,29,"(20, 30]",2,0,0.0
52_0_0_20170120222912410.jpg.chip.jpg,52,"(50, 60]",5,0,0.0
60_1_0_20170110140707890.jpg.chip.jpg,60,"(50, 60]",5,1,0.0
16_1_4_20170102234841875.jpg.chip.jpg,16,"(10, 20]",1,1,4.0
20_1_2_20170108224234471.jpg.chip.jpg,20,"(10, 20]",1,1,2.0
90_0_0_20170111224014347.jpg.chip.jpg,90,"(80, 90]",8,0,0.0
40_0_3_20170117154907806.jpg.chip.jpg,40,"(30, 40]",3,0,3.0
76_1_0_20170110182047993.jpg.chip.jpg,76,"(70, 80]",7,1,0.0
52_1_0_20170103180938968.jpg.chip.jpg,52,"(50, 60]",5,1,0.0
60_1_0_20170110183850108.jpg.chip.jpg,60,"(50, 60]",5,1,0.0
42_1_0_20170117154907268.jpg.chip.jpg,42,"(40, 50]",4,1,0.0
40_1_2_20170116161916676.jpg.chip.jpg,40,"(30, 40]",3,1,2.0
45_0_0_20170119171850161.jpg.chip.jpg,45,"(40, 50]",4,0,0.0
20_1_0_20170105183741919.jpg.chip.jpg,20,"(10, 20]",1,1,0.0
86_1_0_20170110181934936.jpg.chip.jpg,86,"(80, 90]",8,1,0.0
35_1_1_20170117010340078.jpg.chip.jpg,35,"(30, 40]",3,1,1.0
39_1_0_20170103182742753.jpg.chip.jpg,39,"(30, 40]",3,1,0.0
28_1_0_20170117122006023.jpg.chip.jpg,28,"(20, 30]",2,1,0.0
38_0_3_20170119202715190.jpg.chip.jpg,38,"(30, 40]",3,0,3.0
30_1_1_20170112231841071.jpg.chip.jpg,30,"(20, 30]",2,1,1.0
28_0_3_20170119194426537.jpg.chip.jpg,28,"(20, 30]",2,0,3.0
40_0_0_20170117151322627.jpg.chip.jpg,40,"(30, 40]",3,0,0.0
28_1_3_20170104220307950.jpg.chip.jpg,28,"(20, 30]",2,1,3.0
63_1_0_20170110142522883.jpg.chip.jpg,63,"(60, 70]",6,1,0.0
42_0_0_20170104204536019.jpg.chip.jpg,42,"(40, 50]",4,0,0.0
69_0_1_20170113184901806.jpg.chip.jpg,69,"(60, 70]",6,0,1.0
18_1_0_20170109214753528.jpg.chip.jpg,18,"(10, 20]",1,1,0.0
16_1_0_20170116214318225.jpg.chip.jpg,16,"(10, 20]",1,1,0.0
54_0_3_20170119210200063.jpg.chip.jpg,54,"(50, 60]",5,0,3.0
30_1_3_20170117181341092.jpg.chip.jpg,30,"(20, 30]",2,1,3.0
40_1_2_20170117175140261.jpg.chip.jpg,40,"(30, 40]",3,1,2.0
52_0_3_20170119200259595.jpg.chip.jpg,52,"(50, 60]",5,0,3.0
28_1_1_20170116225020910.jpg.chip.jpg,28,"(20, 30]",2,1,1.0
20_0_1_20170112191235269.jpg.chip.jpg,20,"(10, 20]",1,0,1.0
38_1_1_20170116024040944.jpg.chip.jpg,38,"(30, 40]",3,1,1.0
42_1_0_20170104185202934.jpg.chip.jpg,42,"(40, 50]",4,1,0.0
58_0_2_20170116193724888.jpg.chip.jpg,58,"(50, 60]",5,0,2.0
30_0_0_20170117003412499.jpg.chip.jpg,30,"(20, 30]",2,0,0.0
38_1_1_20170116222328756.jpg.chip.jpg,38,"(30, 40]",3,1,1.0
43_0_0_20170114034306574.jpg.chip.jpg,43,"(40, 50]",4,0,0.0
84_1_0_20170120230452282.jpg.chip.jpg,84,"(80, 90]",8,1,0.0
7_1_4_20170103233309314.jpg.chip.jpg,7,"(0, 10]",0,1,4.0
35_1_3_20170117183045293.jpg.chip.jpg,35,"(30, 40]",3,1,3.0
54_0_0_20170120223246116.jpg.chip.jpg,54,"(50, 60]",5,0,0.0
40_0_0_20170117144630227.jpg.chip.jpg,40,"(30, 40]",3,0,0.0
4_1_3_20170119180337725.jpg.chip.jpg,4,"(0, 10]",0,1,3.0
37_0_2_20170116184948230.jpg.chip.jpg,37,"(30, 40]",3,0,2.0
7_1_0_20170109204120279.jpg.chip.jpg,7,"(0, 10]",0,1,0.0
75_0_2_20170111200448875.jpg.chip.jpg,75,"(70, 80]",7,0,2.0
20_1_0_20170117193547491.jpg.chip.jpg,20,"(10, 20]",1,1,0.0
35_0_3_20170117182830027.jpg.chip.jpg,35,"(30, 40]",3,0,3.0
46_1_0_20170110160643118.jpg.chip.jpg,46,"(40, 50]",4,1,0.0
46_0_4_20170104183938014.jpg.chip.jpg,46,"(40, 50]",4,0,4.0
50_0_0_20170111171747253.jpg.chip.jpg,50,"(40, 50]",4,0,0.0
30_0_3_20170105164853052.jpg.chip.jpg,30,"(20, 30]",2,0,3.0
29_1_1_20170116012146662.jpg.chip.jpg,29,"(20, 30]",2,1,1.0
28_1_0_20170117180702119.jpg.chip.jpg,28,"(20, 30]",2,1,0.0
61_0_0_20170104213341365.jpg.chip.jpg,61,"(60, 70]",6,0,0.0
53_0_2_20170116192934154.jpg.chip.jpg,53,"(50, 60]",5,0,2.0
38_0_1_20170113174616843.jpg.chip.jpg,38,"(30, 40]",3,0,1.0
18_1_0_20170109212536049.jpg.chip.jpg,18,"(10, 20]",1,1,0.0
56_1_3_20170109133800445.jpg.chip.jpg,56,"(50, 60]",5,1,3.0
36_0_0_20170117163601353.jpg.chip.jpg,36,"(30, 40]",3,0,0.0
53_0_0_20170111171747413.jpg.chip.jpg,53,"(50, 60]",5,0,0.0
38_1_1_20170117203703512.jpg.chip.jpg,38,"(30, 40]",3,1,1.0
52_1_2_20170116183832074.jpg.chip.jpg,52,"(50, 60]",5,1,2.0
47_0_0_20170117135932141.jpg.chip.jpg,47,"(40, 50]",4,0,0.0
50_0_3_20170119205151901.jpg.chip.jpg,50,"(40, 50]",4,0,3.0
15_0_0_20170116201123807.jpg.chip.jpg,15,"(10, 20]",1,0,0.0
59_0_0_20170105163446940.jpg.chip.jpg,59,"(50, 60]",5,0,0.0
19_0_3_20170104225836561.jpg.chip.jpg,19,"(10, 20]",1,0,3.0
28_1_3_20170120220537315.jpg.chip.jpg,28,"(20, 30]",2,1,3.0
55_0_0_20170104201309249.jpg.chip.jpg,55,"(50, 60]",5,0,0.0
18_1_0_20170109214239711.jpg.chip.jpg,18,"(10, 20]",1,1,0.0
13_1_0_20170109201615837.jpg.chip.jpg,13,"(10, 20]",1,1,0.0
28_1_4_20170109003009492.jpg.chip.jpg,28,"(20, 30]",2,1,4.0
35_1_1_20170117154027218.jpg.chip.jpg,35,"(30, 40]",3,1,1.0
17_1_4_20161223214728028.jpg.chip.jpg,17,"(10, 20]",1,1,4.0
8_1_0_20170109204450889.jpg.chip.jpg,8,"(0, 10]",0,1,0.0
28_1_3_20170119195058029.jpg.chip.jpg,28,"(20, 30]",2,1,3.0
20_1_3_20170119153308793.jpg.chip.jpg,20,"(10, 20]",1,1,3.0
49_0_3_20170119205456552.jpg.chip.jpg,49,"(40, 50]",4,0,3.0
86_1_0_20170120225525242.jpg.chip.jpg,86,"(80, 90]",8,1,0.0
45_0_1_20170117172020917.jpg.chip.jpg,45,"(40, 50]",4,0,1.0
77_1_0_20170110183741484.jpg.chip.jpg,77,"(70, 80]",7,1,0.0
55_0_3_20170119201758443.jpg.chip.jpg,55,"(50, 60]",5,0,3.0
5_0_0_20170110212809381.jpg.chip.jpg,5,"(0, 10]",0,0,0.0
47_0_4_20170104002132109.jpg.chip.jpg,47,"(40, 50]",4,0,4.0
51_1_0_20170110160643172.jpg.chip.jpg,51,"(50, 60]",5,1,0.0
54_0_3_20170104183448533.jpg.chip.jpg,54,"(50, 60]",5,0,3.0
8_1_3_20170104222819874.jpg.chip.jpg,8,"(0, 10]",0,1,3.0
74_0_0_20170111222222432.jpg.chip.jpg,74,"(70, 80]",7,0,0.0
14_0_2_20170110232701995.jpg.chip.jpg,14,"(10, 20]",1,0,2.0
50_0_0_20170117135034485.jpg.chip.jpg,50,"(40, 50]",4,0,0.0
16_1_4_20170103233333235.jpg.chip.jpg,16,"(10, 20]",1,1,4.0
4_1_4_20161223232228388.jpg.chip.jpg,4,"(0, 10]",0,1,4.0
7_1_0_20170109193930338.jpg.chip.jpg,7,"(0, 10]",0,1,0.0
85_1_0_20170110183618363.jpg.chip.jpg,85,"(80, 90]",8,1,0.0
68_0_0_20170104213635701.jpg.chip.jpg,68,"(60, 70]",6,0,0.0
56_0_3_20170113190651833.jpg.chip.jpg,56,"(50, 60]",5,0,3.0
72_0_2_20170112224532491.jpg.chip.jpg,72,"(70, 80]",7,0,2.0
39_1_0_20170117154453643.jpg.chip.jpg,39,"(30, 40]",3,1,0.0
35_1_0_20170116222743531.jpg.chip.jpg,35,"(30, 40]",3,1,0.0
74_0_0_20170111223743652.jpg.chip.jpg,74,"(70, 80]",7,0,0.0
13_1_0_20170109204108601.jpg.chip.jpg,13,"(10, 20]",1,1,0.0
56_1_2_20170109010140329.jpg.chip.jpg,56,"(50, 60]",5,1,2.0
19_0_1_20170113132630232.jpg.chip.jpg,19,"(10, 20]",1,0,1.0
90_0_0_20170111210501751.jpg.chip.jpg,90,"(80, 90]",8,0,0.0
75_1_0_20170120230123756.jpg.chip.jpg,75,"(70, 80]",7,1,0.0
90_1_0_20170120230312163.jpg.chip.jpg,90,"(80, 90]",8,1,0.0
78_0_0_20170111204704023.jpg.chip.jpg,78,"(70, 80]",7,0,0.0
38_1_1_20170116223105812.jpg.chip.jpg,38,"(30, 40]",3,1,1.0
14_1_0_20170109214707410.jpg.chip.jpg,14,"(10, 20]",1,1,0.0
61_0_0_20170103181621665.jpg.chip.jpg,61,"(60, 70]",6,0,0.0
89_1_0_20170120230308115.jpg.chip.jpg,89,"(80, 90]",8,1,0.0
63_0_0_20170120225710313.jpg.chip.jpg,63,"(60, 70]",6,0,0.0
29_1_0_20170117092610705.jpg.chip.jpg,29,"(20, 30]",2,1,0.0
65_0_0_20170111210002336.jpg.chip.jpg,65,"(60, 70]",6,0,0.0
90_0_2_20170111210008312.jpg.chip.jpg,90,"(80, 90]",8,0,2.0
47_0_0_20170116204145373.jpg.chip.jpg,47,"(40, 50]",4,0,0.0
55_0_2_20170112222313915.jpg.chip.jpg,55,"(50, 60]",5,0,2.0
49_0_0_20170104204517779.jpg.chip.jpg,49,"(40, 50]",4,0,0.0
85_1_0_20170110180531278.jpg.chip.jpg,85,"(80, 90]",8,1,0.0
28_1_2_20170116161754709.jpg.chip.jpg,28,"(20, 30]",2,1,2.0
5_1_0_20170109191949189.jpg.chip.jpg,5,"(0, 10]",0,1,0.0
36_1_1_20170113010431887.jpg.chip.jpg,36,"(30, 40]",3,1,1.0
35_1_3_20170119163902152.jpg.chip.jpg,35,"(30, 40]",3,1,3.0
30_1_2_20170116191317558.jpg.chip.jpg,30,"(20, 30]",2,1,2.0
90_0_0_20170111205428761.jpg.chip.jpg,90,"(80, 90]",8,0,0.0
45_1_0_20170103181133961.jpg.chip.jpg,45,"(40, 50]",4,1,0.0
37_0_0_20170105172903283.jpg.chip.jpg,37,"(30, 40]",3,0,0.0
40_0_4_20170117135456629.jpg.chip.jpg,40,"(30, 40]",3,0,4.0
58_0_0_20170117191923083.jpg.chip.jpg,58,"(50, 60]",5,0,0.0
18_1_0_20170117135753337.jpg.chip.jpg,18,"(10, 20]",1,1,0.0
54_0_2_20170116193431300.jpg.chip.jpg,54,"(50, 60]",5,0,2.0
28_1_2_20170116164556009.jpg.chip.jpg,28,"(20, 30]",2,1,2.0
35_1_1_20170117022217421.jpg.chip.jpg,35,"(30, 40]",3,1,1.0
59_0_0_20170104212234005.jpg.chip.jpg,59,"(50, 60]",5,0,0.0
68_0_0_20170111205927835.jpg.chip.jpg,68,"(60, 70]",6,0,0.0
54_0_0_20170111210429835.jpg.chip.jpg,54,"(50, 60]",5,0,0.0
30_1_0_20170117122000135.jpg.chip.jpg,30,"(20, 30]",2,1,0.0
55_0_0_20170120223727206.jpg.chip.jpg,55,"(50, 60]",5,0,0.0
14_0_0_20170110225405549.jpg.chip.jpg,14,"(10, 20]",1,0,0.0
50_0_1_20170111204143668.jpg.chip.jpg,50,"(40, 50]",4,0,1.0
15_0_0_20170103201110847.jpg.chip.jpg,15,"(10, 20]",1,0,0.0
65_0_0_20170111204914864.jpg.chip.jpg,65,"(60, 70]",6,0,0.0
5_1_2_20161219153909236.jpg.chip.jpg,5,"(0, 10]",0,1,2.0
50_0_0_20170117135739223.jpg.chip.jpg,50,"(40, 50]",4,0,0.0
15_1_0_20170103200925950.jpg.chip.jpg,15,"(10, 20]",1,1,0.0
29_0_1_20170116142845616.jpg.chip.jpg,29,"(20, 30]",2,0,1.0
17_1_1_20170113003718549.jpg.chip.jpg,17,"(10, 20]",1,1,1.0
45_0_0_20170120221543685.jpg.chip.jpg,45,"(40, 50]",4,0,0.0
40_1_0_20170104172936762.jpg.chip.jpg,40,"(30, 40]",3,1,0.0
5_0_2_20161219221839271.jpg.chip.jpg,5,"(0, 10]",0,0,2.0
51_0_0_20170111200007714.jpg.chip.jpg,51,"(50, 60]",5,0,0.0
37_0_3_20170119192056728.jpg.chip.jpg,37,"(30, 40]",3,0,3.0
6_1_3_20161220220051873.jpg.chip.jpg,6,"(0, 10]",0,1,3.0
96_1_0_20170110182515404.jpg.chip.jpg,96,"(90, 100]",9,1,0.0
28_1_2_20170116165125979.jpg.chip.jpg,28,"(20, 30]",2,1,2.0
